PUMA Code,PUMA Name,State,Estimated hesitant,Estimated unsure or hesitant,Estimated strongly hesitant,Percent Hispanic,Percent non-Hispanic American Indian/Alaska Native,Percent non-Hispanic Asian,Percent non-Hispanic Black,Percent non-Hispanic Native Hawaiian/Pacific Islander,Percent non-Hispanic White
4703205,"Memphis (East), Lakeland Cities & Arlington Town (South)",Tennessee,11.32,17.63,6.95,0.0609,0.0004,0.0399,0.4231,0.0003,0.4534
4703206,Shelby County (Southeast)--Collierville Town & Germantown City,Tennessee,8.55,12.84,5.2,0.0313,0.0012,0.0711,0.2923,0.0008,0.5791
4703207,Memphis City (Southeast),Tennessee,13.58,22.67,8.26,0.0986,0.0001,0.0152,0.6881,0.0002,0.188
4703208,Memphis City (Southwest),Tennessee,13.05,21.69,8.02,0.0343,0.0004,0.0023,0.9226,0.0001,0.0318
4800100,Panhandle Regional Planning Commission (Outside Potter & Randall Counties),Texas,12.41,18.83,8.24,0.4171,0.0063,0.0126,0.0267,0.0013,0.5197
4800200,Panhandle Regional Planning Commission--Potter County--Amarillo City (North),Texas,12.81,20.07,8.64,0.3832,0.0041,0.0539,0.0979,0.002,0.4407
4800300,Panhandle Regional Planning Commission--Randall County--Amarillo City (South),Texas,10.21,15.21,6.67,0.2163,0.0034,0.0173,0.0252,0.0026,0.7165
4800400,South Plains Association of Governments (Outside Lubbock County),Texas,11.43,17.58,7.66,0.5509,0.0025,0.0041,0.033,0.0003,0.3969
4800501,South Plains Association of Governments--Lubbock County--Lubbock City (Central),Texas,11.29,18.2,7.34,0.3924,0.0038,0.0207,0.0651,0.0013,0.4972
4800502,South Plains Association of Governments--Lubbock County--Lubbock City (Outer),Texas,10.51,16.08,6.89,0.3314,0.0035,0.0217,0.0666,0.0002,0.5574
4800600,North Texas Regional Planning Commission (Outside Wichita County) & Wise County,Texas,12.93,18.98,8.7,0.1719,0.0056,0.0042,0.0241,0.001,0.7783
4800700,North Texas Regional Planning Commission--Wichita County--Wichita Falls City,Texas,12.96,20.18,8.55,0.1919,0.0074,0.0218,0.0996,0.0008,0.6527
4800800,"Texoma COG--Grayson, Cooke & Fannin Counties",Texas,13.17,19.45,8.81,0.1398,0.0091,0.0128,0.0483,0.0002,0.7597
4800900,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",Texas,11.22,16.53,7.43,0.17,0.0065,0.0196,0.07,0.0005,0.7122
4801000,Ark-Tex COG (West),Texas,12.83,19.37,8.66,0.1769,0.0034,0.0063,0.1106,0.0007,0.678
4801100,Ark-Tex COG (East)--Bowie & Cass Counties,Texas,13.56,20.56,9.26,0.0685,0.0068,0.0092,0.226,0.0002,0.6684
4801200,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",Texas,12.76,19.01,8.61,0.1077,0.0033,0.0058,0.1649,0.0005,0.7006
4801300,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",Texas,12.85,18.74,8.74,0.1187,0.0057,0.0053,0.0498,0.0007,0.8052
4801400,Kaufman County,Texas,12.36,18.5,8.39,0.2142,0.0027,0.0128,0.1172,0.0004,0.6369
4801501,East Texas COG (Central)--Smith County (Outside Tyler City),Texas,12.38,18.2,8.26,0.1685,0.0024,0.0083,0.1101,0.0018,0.6934
4801502,East Texas COG (Central)--Smith County (West)--Tyler City,Texas,10.82,17.12,7.1,0.2201,0.0035,0.0249,0.2309,0.0001,0.5063
4801600,East Texas COG (Central)--Gregg County--Longview City,Texas,12.65,19.24,8.51,0.1871,0.0017,0.0128,0.1979,0.0011,0.5751
4801700,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",Texas,12.82,19.18,8.71,0.1791,0.0031,0.004,0.1554,0.0006,0.6422
4801800,East Texas COG (Southwest)--Henderson & Anderson Counties,Texas,13.98,21.05,9.48,0.1485,0.0058,0.0061,0.1243,0.0003,0.7017
4801901,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",Texas,7.99,12.18,5.16,0.1626,0.0037,0.1653,0.1157,0.0019,0.518
4801902,Collin County (Southwest)--Plano City (West),Texas,5.66,8.36,3.63,0.0669,0.0047,0.3273,0.0707,0.0014,0.5027
4801903,Collin County (Southwest)--Plano City (Central),Texas,8.74,13.21,5.68,0.238,0.0013,0.1191,0.0998,0.0009,0.5104
4801904,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",Texas,7.7,11.49,5.06,0.1115,0.0015,0.1914,0.1037,0.0001,0.5706
4801905,Collin County (Central)--McKinney City,Texas,9.18,13.71,6.01,0.1819,0.0023,0.0654,0.1152,0.0003,0.6098
4801906,Collin County (Northwest)--Frisco City (East) & Prosper Town,Texas,7.93,11.44,5.19,0.1323,0.0056,0.1706,0.086,0.0001,0.5779
4801907,Collin County (East),Texas,10.9,15.98,7.21,0.1852,0.0036,0.0472,0.0832,0.0002,0.6567
4802001,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,Texas,8.32,12.63,5.34,0.2057,0.0026,0.1698,0.1471,0.0011,0.4466
4802002,Denton County (Southeast)--Lewisville City,Texas,10.23,15.83,6.54,0.3035,0.0023,0.1101,0.1319,0.0014,0.4209
4802003,Denton County (South Central)--Flower Mound Town & Highland Village City,Texas,7.71,10.73,5.15,0.0997,0.0026,0.0757,0.0351,0.0002,0.7621
4802004,"Denton County (East Central)--Frisco (West), The Colony & Little Elm Cities",Texas,8.78,12.79,5.81,0.1618,0.0031,0.1127,0.1092,0.0009,0.5771
4802005,Denton County (Central)--Denton (Central) & Corinth Cities,Texas,10.79,16.8,6.88,0.2347,0.004,0.0416,0.1054,0.0012,0.5885
4802006,Denton County (North & West)--Denton City (Outer),Texas,11.09,15.94,7.32,0.1893,0.0069,0.017,0.0603,0,0.7026
4802101,Ellis County,Texas,11.47,16.9,7.66,0.2623,0.0028,0.0064,0.098,0.0004,0.6083
4802102,Johnson County,Texas,13.46,19.61,9.07,0.2136,0.0034,0.0092,0.0347,0.004,0.7199
4802200,"North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties",Texas,11.34,16.89,7.62,0.1699,0.0051,0.0075,0.0148,0.0016,0.7905
4802301,Dallas County (Northeast)--Rowlett & Garland (Northeast) Cities,Texas,10.72,15.91,7.06,0.3008,0.0043,0.0974,0.1559,0.0001,0.4114
4802302,Dallas County (Northeast)--Garland City (South),Texas,11.78,18.44,7.85,0.4818,0.0027,0.0494,0.1804,0.0003,0.268
4802303,Dallas County (East)--Mesquite City (Central & Southeast),Texas,11.42,17.12,7.5,0.363,0.0026,0.048,0.2582,0.0001,0.3047
4802304,Dallas County (Southeast)--Dallas City (Southeast),Texas,13.8,22.04,9.14,0.4418,0.0011,0.0017,0.3938,0,0.1481
4802305,Dallas (East) & Mesquite (West) Cities--South of I-30 & West of I-635,Texas,12.35,19.74,8.04,0.6399,0.002,0.0031,0.2393,0.0002,0.1095
4802306,Dallas (Northeast) & Mesquite (North) Cities--North of I-30 & West of I-635,Texas,11.23,17.66,7.4,0.43,0.0023,0.0197,0.1459,0.0002,0.3833
4802307,Dallas City (Northeast)--East of US-75,Texas,11.43,18.92,7.56,0.2654,0.0011,0.0712,0.3142,0.0004,0.3245
4802308,Dallas County (Northeast)--Garland (Northwest) & Richardson (East) Cities,Texas,9.78,15.17,6.38,0.2898,0.0022,0.1782,0.1279,0.0002,0.3673
4802309,Dallas (Far North) & Richardson (Southwest) Cities,Texas,8.61,13.14,5.59,0.2943,0.002,0.0762,0.0985,0,0.4989
4802310,"Dallas (Far North), Carrollton (Southeast) Cities & Addison Town--North of I-635",Texas,10.09,15.81,6.44,0.4032,0.002,0.0697,0.1265,0.0004,0.3637
4802311,Dallas City (North)--South of I-635 & West of US-75,Texas,9.98,14.87,6.69,0.3357,0.0008,0.0284,0.0386,0.0001,0.5816
4802312,"Dallas (West Central), University Park Cities & Highland Park Town",Texas,9.64,14.79,6.43,0.2355,0.0023,0.0486,0.1012,0.0008,0.5926
4802313,Dallas City (Downtown)--North of I-30,Texas,8.68,13.22,5.45,0.2384,0.0024,0.0569,0.103,0,0.5749
4802314,Dallas City (East Central)--South of I-30 & East of I-35E,Texas,12.63,20.81,8.28,0.5036,0.0011,0.0011,0.4385,0.0001,0.051
4802315,Dallas City (West Central)--East of Loop TX-12 & West of I-35E,Texas,11.7,18.45,7.6,0.7337,0.002,0.0081,0.1144,0,0.1335
4802316,Dallas City (South Central)--North of I-20 & West of I-35E,Texas,11.76,19.31,7.63,0.5385,0.0008,0.006,0.3772,0.0001,0.0707
4802317,Dallas County (South)--DeSoto & Lancaster Cities,Texas,10.84,17.61,7.13,0.2021,0.0019,0.006,0.6615,0.0003,0.1089
4802318,Dallas County (Southwest)--Cedar Hill & Duncanville Cities,Texas,10.95,17.53,7.08,0.3032,0.0009,0.0324,0.4652,0.0011,0.1762
4802319,Dallas County (West)--Grand Prairie (Central) & Dallas (Southwest) Cities,Texas,11.16,17.79,7.24,0.5433,0.0028,0.0464,0.2045,0,0.1863
4802320,Dallas County (West)--Irving (South) & Grand Prairie (North) Cities,Texas,11.68,18.38,7.67,0.6832,0.0016,0.0381,0.0701,0.0005,0.1972
4802321,Dallas County (Northwest)--Irving (Central) & Dallas (Northwest) Cities,Texas,9.93,16.05,6.4,0.3968,0.0025,0.1603,0.193,0.0033,0.2198
4802322,"Dallas County (Northwest)--Irving (North), Coppell & Carrollton (Southwest) Cities",Texas,6.9,10.61,4.36,0.2131,0.0043,0.3274,0.0897,0.0004,0.3379
4802400,Parker County,Texas,11.98,17.16,8.11,0.1229,0.0052,0.0054,0.0124,0.0004,0.8347
4802501,"Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities",Texas,7.73,11.04,5.05,0.1427,0.0032,0.0964,0.0323,0.0003,0.7016
4802502,Tarrant County (East)--Euless (South & West) & Arlington (North) Cities,Texas,10.03,15.78,6.4,0.2038,0.004,0.087,0.2214,0.0113,0.4381
4802503,Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities,Texas,12.66,20.36,8.45,0.4893,0.002,0.0705,0.2124,0.0032,0.2025
4802504,Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities,Texas,9.54,15.35,6.18,0.2637,0.0024,0.1085,0.3489,0.0013,0.2465
4802505,Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities,Texas,9.29,13.6,6.11,0.1617,0.0028,0.0528,0.1704,0.0007,0.5737
4802506,Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20,Texas,11.38,17.84,7.36,0.2875,0.0017,0.0274,0.2586,0.0021,0.4004
4802507,Tarrant County (East)--Arlington City (West)--South of I-30 & East of Loop I-820,Texas,11.55,17.6,7.53,0.1945,0.0022,0.0369,0.2101,0.001,0.5248
4802508,"Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820",Texas,13.84,22.16,9.36,0.4969,0.0023,0.0252,0.3574,0.001,0.1056
4802509,Fort Worth (Northeast) & Hurst (South) Cities--North of I-30,Texas,11.11,16.81,7.24,0.2588,0.0052,0.0563,0.1594,0.0059,0.4883
4802510,Tarrant County (North)--North Richland Hills (North) & Keller Cities,Texas,9.35,13.42,6.16,0.1477,0.0038,0.0478,0.0406,0.0006,0.7313
4802511,Fort Worth City (North)--East of I-35W & West of US-377,Texas,9.12,13.47,5.97,0.1888,0.0022,0.0818,0.0925,0.0004,0.601
4802512,Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820,Texas,12.48,19.7,8.15,0.6107,0.0028,0.0419,0.0643,0,0.2708
4802513,Fort Worth City (South Central) & Edgecliff Village Town,Texas,10.49,16.43,6.84,0.4406,0.0015,0.0245,0.1242,0.0008,0.393
4802514,Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities,Texas,10.59,16.23,6.97,0.2258,0.0032,0.0337,0.1737,0.0002,0.5352
4802515,Tarrant County (West)--Fort Worth City (West),Texas,11.14,16.91,7.3,0.3133,0.0016,0.0187,0.0541,0.0002,0.5939
4802516,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,Texas,10.73,15.87,7.01,0.2273,0.0058,0.0494,0.0833,0.0004,0.6087
4802600,West Central Texas COG (Outside Taylor County),Texas,12.78,19.01,8.6,0.2617,0.0031,0.0047,0.0443,0,0.6685
4802700,West Central Texas COG--Taylor County--Abilene City,Texas,11.78,18.46,7.76,0.2441,0.0045,0.0211,0.0773,0.0003,0.6345
4802800,Concho Valley COG & Permian Basin Regional Planning Commission (East),Texas,12.35,18.73,8.22,0.4427,0.0037,0.0047,0.0339,0.0003,0.499
4802900,Concho Valley COG--Tom Green County--San Angelo City,Texas,10.78,16.75,7.04,0.3989,0.002,0.012,0.0399,0.0007,0.5327
4803000,Permian Basin Regional Planning Commission (Central)--Midland County--Midland City,Texas,10.34,15.64,6.7,0.4473,0.0033,0.0191,0.0622,0.0005,0.4541
4803100,Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City,Texas,11.13,17.1,7.31,0.6068,0.002,0.0109,0.0443,0.0002,0.3229
4803200,Rio Grande COG & Permian Basin Regional Planning Commission (West),Texas,11.66,17.65,7.89,0.5955,0.0055,0.0079,0.0183,0.0007,0.3629
4803301,El Paso County (Outside El Paso City)--Socorro & Horizon Cities,Texas,10.59,17.21,6.79,0.8455,0.0023,0.0064,0.0318,0.0003,0.1006
4803302,El Paso City (East),Texas,9.42,15.25,5.89,0.8472,0.0026,0.0098,0.0287,0.0027,0.1042
4803303,El Paso City (Southeast),Texas,9.64,15.93,6.01,0.9491,0.0054,0.0023,0.008,0.0001,0.0337
4803304,El Paso City (Central),Texas,9.32,15.42,5.92,0.8846,0.003,0.0069,0.0148,0.0002,0.0846
4803305,El Paso City (North),Texas,10.58,17.56,6.65,0.6989,0.0014,0.019,0.0774,0.0006,0.1839
4803306,El Paso City (Northwest),Texas,8.34,13.23,5.19,0.7449,0.0023,0.0234,0.0119,0.003,0.2024
4803400,"Central Texas COG (West), Burnet & Llano Counties",Texas,12.64,19.29,8.47,0.1871,0.0053,0.012,0.0639,0.0036,0.6911
4803501,Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities,Texas,12.87,21.2,8.36,0.2531,0.0031,0.0404,0.321,0.0108,0.3185
4803502,"Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities",Texas,12.02,18.66,7.93,0.2435,0.0018,0.0169,0.1132,0.0021,0.5917
4803601,Brazos Valley COG (Outside Brazos County) & Milam County,Texas,12.25,18.64,8.27,0.2076,0.0029,0.0092,0.1391,0.0008,0.6261
4803602,Brazos Valley COG--Brazos County--College Station & Bryan Cities,Texas,10.55,16.82,6.91,0.2556,0.0013,0.0611,0.1028,0.0006,0.5579
4803700,Heart of Texas COG (Outside McLennan County) & Navarro County,Texas,12.48,18.8,8.5,0.2219,0.0034,0.0056,0.1199,0.0048,0.628
4803801,Heart of Texas COG--McLennan County--Waco City (Central),Texas,11.99,19.96,7.9,0.3709,0.0012,0.0148,0.2257,0.0002,0.3716
4803802,"Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities",Texas,10.56,15.64,6.93,0.1819,0.0023,0.0165,0.0795,0.0003,0.7017
4803900,Deep East Texas COG (West) & Walker County,Texas,13.65,20.6,9.3,0.1505,0.007,0.0074,0.1662,0.0005,0.6533
4804000,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,Texas,12.5,19.35,8.36,0.2097,0.0024,0.0123,0.1574,0.0001,0.6008
4804100,Deep East Texas COG (East),Texas,14.28,21.69,9.83,0.0892,0.0026,0.0037,0.1577,0.0005,0.73
4804200,Orange & Hardin Counties,Texas,13.38,19.49,8.99,0.0688,0.0028,0.0095,0.0742,0,0.8301
4804301,Jefferson County (North Central)--Beaumont City,Texas,11.86,18.94,7.89,0.1717,0.0022,0.0316,0.463,0.0003,0.3215
4804302,Jefferson County (Outside Beaumont City)--Port Arthur City,Texas,12.76,19.33,8.66,0.2374,0.0019,0.0422,0.2255,0.0007,0.4775
4804400,Houston-Galveston Area Council--Liberty & Chambers Counties,Texas,13.77,20.28,9.29,0.2404,0.0038,0.0072,0.0899,0.0001,0.6451
4804501,Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East),Texas,12.35,18.25,8.28,0.3396,0.0033,0.0143,0.0509,0.0001,0.5779
4804502,Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West),Texas,11.3,16.44,7.58,0.1625,0.0025,0.0185,0.0321,0.0013,0.7652
4804503,Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North),Texas,7.73,11.11,5.06,0.16,0.0005,0.0588,0.0534,0,0.7059
4804504,Houston-Galveston Area Council--Montgomery County (Southeast),Texas,12.06,17.58,8.08,0.2878,0.0009,0.0324,0.0576,0,0.5978
4804601,Houston City (North Central)--North of I-10 & Inside Loop I-610,Texas,9.22,14.42,6,0.4634,0.001,0.0293,0.1392,0.0009,0.3531
4804602,Houston City (East Central)--East of I-45 & Inside Loop I-610,Texas,11.95,18.99,7.87,0.7478,0.0002,0.0164,0.1227,0.0001,0.107
4804603,"Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610",Texas,8.47,13.91,5.47,0.1227,0.0015,0.1419,0.3603,0.0001,0.3479
4804604,Houston City (West Central)--South of I-10 & Inside Loop I-610,Texas,6.79,9.78,4.28,0.1489,0.0026,0.1158,0.0574,0.0003,0.6463
4804605,Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8,Texas,12.16,19.07,8,0.7838,0.0012,0.0108,0.0238,0.0002,0.1731
4804606,"Houston (East), Galena Park, Jacinto Cities & Cloverleaf",Texas,12.5,20.03,8.13,0.7107,0.0009,0.0138,0.1714,0.0003,0.0977
4804607,Houston City (Northeast)--Between Loop I-610 & Beltway TX-8,Texas,12.53,20.38,8.4,0.4496,0.001,0.0096,0.4588,0.0005,0.0713
4804608,Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8,Texas,13.7,22.8,8.96,0.8149,0.0009,0.0075,0.1185,0.0001,0.0543
4804609,Houston City (North)--South of Aldine & Inside Beltway TX-8,Texas,11.32,18.37,7.39,0.6652,0.0007,0.01,0.1489,0.0001,0.1671
4804610,Houston City (North)--West of Aldine & Inside Beltway TX-8,Texas,11.8,19.74,7.83,0.5926,0.0015,0.0634,0.2791,0.0001,0.0571
4804611,Houston City (Northwest)--Between Loop I-610 & Beltway TX-8,Texas,11.16,17.81,7.29,0.6182,0.0014,0.0692,0.1216,0.0008,0.1802
4804612,Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8,Texas,10.72,16.69,7.04,0.525,0.0009,0.0665,0.0416,0,0.351
4804613,Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8,Texas,7.52,11.86,4.74,0.2148,0.0011,0.1098,0.1085,0,0.5426
4804614,"Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8",Texas,12.79,21.12,8.45,0.5982,0.0013,0.1109,0.1388,0.0004,0.1271
4804615,Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8,Texas,11.68,18.92,7.77,0.5566,0.002,0.0978,0.1329,0.0002,0.1959
4804616,Houston City (Southwest)--Between Loop I-610 & Beltway TX-8,Texas,10.4,16.68,6.94,0.3872,0.0006,0.0584,0.3104,0.0009,0.2281
4804617,Houston City (South)--Between Loop I-610 & Beltway TX-8,Texas,11.76,19.42,7.71,0.3508,0.0018,0.0162,0.5756,0,0.0429
4804618,Houston City (Southeast)--West of Pasadena City & Outside Loop I-610,Texas,12.26,19.89,8.04,0.6612,0.0009,0.0236,0.2611,0.0004,0.047
4804619,Houston (Southeast) & South Houston Cities--Inside Beltway TX-8,Texas,11.59,18.46,7.49,0.7364,0.0004,0.0451,0.1089,0.0002,0.0966
4804620,Houston (Southeast) & Webster Cities,Texas,8.99,13.76,5.83,0.3702,0.0013,0.1212,0.1312,0.0001,0.3421
4804621,"Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities",Texas,9.76,14.44,6.36,0.2551,0.0018,0.0716,0.0479,0.0001,0.601
4804622,"Harris County (East)--Deer Park, La Porte (North) Cities & Channelview",Texas,11.62,17.4,7.57,0.5068,0.0036,0.0119,0.0853,0,0.3732
4804623,Harris County (East)--Baytown City,Texas,11.85,18.32,7.69,0.4499,0.0004,0.0173,0.172,0.0001,0.339
4804624,Harris County (Northeast)--Houston City (Far Northeast),Texas,8.68,12.7,5.78,0.2028,0.0035,0.0265,0.0779,0,0.6667
4804625,"Harris County (North)--Houston (North), Humble Cities & Atascocita",Texas,11.05,16.74,7.28,0.3696,0.0013,0.026,0.2862,0.0018,0.3023
4804626,"Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960",Texas,13.17,21.78,8.63,0.4786,0.0005,0.0477,0.3905,0.003,0.0604
4804627,Harris County (Far North)--Spring,Texas,10.97,16.91,7.16,0.3231,0.0055,0.0432,0.208,0.0029,0.3935
4804628,Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960,Texas,9.53,15.13,6.28,0.3577,0.0022,0.1226,0.2004,0.0006,0.2934
4804629,"Harris County (North)--North of FM-1960, West of I-45 & East of TX-249",Texas,9.96,15.3,6.45,0.2397,0.0016,0.0743,0.1717,0.0019,0.4886
4804630,Harris County (Far North)--Tomball City & The Woodlands (Southwest),Texas,8.45,12.47,5.55,0.2403,0.0035,0.0776,0.0856,0.0001,0.5662
4804631,Harris County (Northwest)--North of US-290 & North of FM-1960,Texas,10.07,15.19,6.59,0.2214,0.0012,0.0921,0.1294,0,0.5394
4804632,Harris County (Far Northwest)--Katy City (Northeast),Texas,9.76,14.66,6.35,0.3152,0.001,0.0853,0.1451,0.0003,0.4311
4804633,Harris County (Northwest)--South of US-290 & West of TX-6,Texas,9.71,14.69,6.28,0.3785,0.0011,0.1034,0.1703,0,0.3208
4804634,Harris County (West)--Houston City (West)--North of US-90 & West of TX-6,Texas,10.08,15.58,6.49,0.4346,0.0037,0.088,0.1794,0.0013,0.2681
4804635,Houston City (West)--South of I-10 & West of TX-6,Texas,8.79,13.5,5.64,0.3131,0.0054,0.1145,0.1483,0.0001,0.3957
4804636,Houston City (West)--East of TX-6 & West of Beltway TX-8,Texas,8.54,13.33,5.5,0.2934,0.002,0.0998,0.1308,0.0003,0.4478
4804637,"Houston City (West)--Westpark Tollway, West of Beltway TX-8",Texas,10.04,16.54,6.47,0.3396,0.002,0.1599,0.2574,0.0006,0.2203
4804638,Houston City (Southwest)--East of TX-6 & West of Beltway TX-8,Texas,10.29,17.61,6.82,0.415,0.0019,0.2219,0.2871,0.0003,0.0638
4804701,"Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities",Texas,11.4,17.44,7.49,0.269,0.0027,0.0165,0.1783,0.0007,0.5115
4804702,Galveston County (Northwest)--League City & Friendswood City,Texas,9.58,14.04,6.28,0.2239,0.002,0.0484,0.0692,0,0.6351
4804801,Houston-Galveston Area Council--Brazoria County (North)--Pearland City,Texas,8.13,12.28,5.29,0.2448,0.0051,0.1376,0.2119,0,0.3809
4804802,Houston-Galveston Area Council--Brazoria County (Central)--Alvin City,Texas,11.52,17.27,7.69,0.3374,0.001,0.0352,0.0944,0,0.5184
4804803,Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City,Texas,12.57,18.7,8.33,0.3483,0.0047,0.0105,0.0894,0.0002,0.5343
4804901,Fort Bend County (East)--Missouri City,Texas,8.32,13.23,5.4,0.2312,0.0005,0.1559,0.4177,0.0009,0.1726
4804902,Fort Bend County (Northeast)--Sugar Land & Stafford Cities,Texas,6.34,9.73,4.23,0.1391,0.0012,0.3915,0.115,0.0018,0.3299
4804903,"Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory",Texas,9.04,13.8,5.97,0.3564,0.0015,0.1245,0.1307,0.0001,0.3716
4804904,"Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners",Texas,7.44,11.86,4.89,0.2353,0.0013,0.242,0.2151,0.0001,0.2911
4804905,Fort Bend County (West & South),Texas,8.62,12.75,5.72,0.2667,0.0048,0.1162,0.1714,0,0.4167
4805000,Houston-Galveston Area Council (West),Texas,11.14,17.04,7.38,0.3461,0.0015,0.008,0.1519,0.0008,0.481
4805100,"Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties",Texas,12.4,18.8,8.27,0.374,0.0025,0.0083,0.0704,0.0003,0.5309
4805201,Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities,Texas,10.08,14.97,6.53,0.2584,0.0016,0.0083,0.0573,0.0008,0.6524
4805202,Capital Area COG--Williamson County (Southeast)--Round Rock City,Texas,9.92,14.85,6.36,0.287,0.0013,0.0759,0.1007,0,0.5033
