Geography Type,Geography,Group Name,Group Category,Indicator Name,Indicator Category,Time Period,Time Type,Estimate (%),95% CI (%),Sample Size,Suppression Flag
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,74.8,70.1-78.9,860,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.5,2.0-6.1,860,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,10.7,7.9-14.4,860,0
Jurisdictional Estimates,Rhode Island,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,11,8.1-14.7,860,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,54.1,50.0-58.3,1095,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5,3.2-7.7,1095,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,19.1,15.7-23.1,1095,0
Jurisdictional Estimates,South Carolina,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,21.7,18.3-25.6,1095,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,61.4,55.1-67.4,372,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3,1.3-6.4,372,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,12.3,8.5-17.5,372,0
Jurisdictional Estimates,South Dakota,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,23.3,18.2-29.3,372,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,51.6,47.1-56.1,828,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5.2,3.3-8.1,828,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,16.6,13.1-20.8,828,0
Jurisdictional Estimates,Tennessee,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,26.6,22.6-31.1,828,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,59.3,56.3-62.3,2892,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5.9,4.6-7.6,2892,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,13.2,11.1-15.5,2892,0
Jurisdictional Estimates,Texas,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,21.6,19.1-24.4,2892,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,63.3,51.7-73.6,166,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,4.5,1.4-13.1,166,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,15.3,8.8-25.2,166,0
Jurisdictional Estimates,Utah,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,16.9,9.8-27.4,166,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,70.1,65.3-74.4,1328,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5.4,3.5-8.2,1328,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,10.7,7.9-14.4,1328,0
Jurisdictional Estimates,Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,13.8,10.6-17.9,1328,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,47.3,40.4-54.4,333,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,8.8,5.4-14.0,333,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,23.4,17.6-30.4,333,0
Jurisdictional Estimates,U.S. Virgin Islands,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,20.5,15.0-27.4,333,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,84.4,80.6-87.6,922,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,0.5,0.2-1.4,922,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,6.4,4.4-9.3,922,0
Jurisdictional Estimates,Vermont,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,8.7,6.3-11.8,922,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,72.3,66.5-77.3,696,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.4,1.7-6.6,696,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,10.8,7.4-15.4,696,0
Jurisdictional Estimates,Washington,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,13.6,9.9-18.2,696,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,63.9,59.2-68.3,808,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.3,1.8-5.9,808,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,12.1,9.2-15.7,808,0
Jurisdictional Estimates,Wisconsin,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,20.7,17.0-25.0,808,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,51.3,47.8-54.9,1300,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.9,2.5-5.9,1300,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,16.6,13.8-19.9,1300,0
Jurisdictional Estimates,West Virginia,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,28.2,24.8-31.8,1300,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,49.4,42.8-56.1,368,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5.4,2.9-10.0,368,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,9,5.7-14.0,368,0
Jurisdictional Estimates,Wyoming,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,36.2,29.7-43.1,368,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,70.2,61.9-77.3,382,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,7.2,3.6-13.7,382,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,11.4,6.7-18.5,382,0
Jurisdictional Estimates,IL-City of Chicago,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,11.3,6.7-18.4,382,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,70.7,67.1-74.1,1250,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.6,2.3-5.4,1250,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,11.9,9.6-14.8,1250,0
Jurisdictional Estimates,IL-Rest of state,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,13.8,11.2-16.7,1250,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,69.6,64.7-74.2,892,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,6.4,4.3-9.6,892,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,13.9,10.5-18.2,892,0
Jurisdictional Estimates,NY-City of New York,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,10,7.2-13.7,892,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,69.9,64.4-74.9,708,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5.3,3.1-8.9,708,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,12.1,8.8-16.6,708,0
Jurisdictional Estimates,NY-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,12.6,9.2-17.0,708,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,72.1,68.7-75.3,1418,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.9,2.7-5.5,1418,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,11.6,9.4-14.4,1418,0
Jurisdictional Estimates,PA-Philadelphia County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,12.4,10.0-15.3,1418,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,72.6,69.0-76.0,1728,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,3.3,2.2-5.1,1728,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,9.4,7.3-12.1,1728,0
Jurisdictional Estimates,PA-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,14.6,12.0-17.7,1728,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,59.4,54.8-63.8,757,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,8.4,5.8-11.9,757,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,15.7,12.4-19.8,757,0
Jurisdictional Estimates,TX-Bexar County,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,16.5,13.2-20.5,757,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,59.4,53.9-64.7,601,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,8.3,5.4-12.5,601,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,17.5,13.3-22.7,601,0
Jurisdictional Estimates,TX-City of Houston,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,14.8,11.1-19.4,601,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,May 30 – June 26,Monthly,59.3,55.8-62.7,1534,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,May 30 – June 26,Monthly,5.5,4.1-7.5,1534,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,May 30 – June 26,Monthly,12.6,10.3-15.3,1534,0
Jurisdictional Estimates,TX-Rest of State,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,May 30 – June 26,Monthly,22.6,19.7-25.8,1534,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,67.4,66.6-68.1,73227,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.7,3.4-4.0,73227,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,11.4,10.9-12.0,73227,0
National Estimates,National,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,17.5,16.9-18.1,73227,0
Jurisdictional Estimates,Alaska,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,61.2,56.4-65.7,765,0
Jurisdictional Estimates,Alaska,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,2.5,1.2-4.9,765,0
Jurisdictional Estimates,Alaska,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,10.4,7.5-14.2,765,0
Jurisdictional Estimates,Alaska,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,25.9,21.9-30.5,765,0
Jurisdictional Estimates,Alabama,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Vaccinated,June 27 – July 31,Monthly,51.7,48.7-54.7,1949,0
Jurisdictional Estimates,Alabama,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Definitely Plan to Get Vaccinated,June 27 – July 31,Monthly,3.6,2.5-5.1,1949,0
Jurisdictional Estimates,Alabama,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably Will Get Vaccinated or Unsure,June 27 – July 31,Monthly,17.3,14.9-20.1,1949,0
Jurisdictional Estimates,Alabama,All Adults Age 18+,Overall,Vaccination and Intent 4 level grouping,Probably or Definitely Will Not Get Vaccinated,June 27 – July 31,Monthly,27.4,24.6-30.5,1949,0
