state,county,lat,lon,statefips,countyfips,maskdays,days,maskcoverage
LA, Iberville Parish, 30.190977, -91.287497, 22, 47, 301, 493, 0.61
LA, Jackson Parish, 32.30681, -92.552918, 22, 49, 301, 493, 0.61
LA, Jefferson Parish, 29.553241, -90.074606, 22, 51, 301, 493, 0.61
LA, Jefferson Davis Parish, 30.269653, -92.786741, 22, 53, 301, 493, 0.61
LA, Lafayette Parish, 30.222334, -92.076751, 22, 55, 301, 493, 0.61
LA, Lafourche Parish, 29.532468, -90.352092, 22, 57, 301, 493, 0.61
LA, LaSalle Parish, 31.688694, -92.175671, 22, 59, 301, 493, 0.61
LA, Lincoln Parish, 32.606469, -92.715851, 22, 61, 301, 493, 0.61
LA, Livingston Parish, 30.477022, -90.747279, 22, 63, 301, 493, 0.61
LA, Madison Parish, 32.382959, -91.26846, 22, 65, 301, 493, 0.61
LA, Morehouse Parish, 32.823699, -91.795598, 22, 67, 301, 493, 0.61
LA, Natchitoches Parish, 31.734234, -93.156414, 22, 69, 301, 493, 0.61
LA, Orleans Parish, 30.056708, -89.889852, 22, 71, 301, 493, 0.61
LA, Ouachita Parish, 32.443382, -92.159758, 22, 73, 301, 493, 0.61
LA, Plaquemines Parish, 29.3807, -89.391304, 22, 75, 301, 493, 0.61
LA, Pointe Coupee Parish, 30.622975, -91.618243, 22, 77, 301, 493, 0.61
LA, Rapides Parish, 31.176671, -92.569947, 22, 79, 301, 493, 0.61
LA, Red River Parish, 32.097063, -93.323091, 22, 81, 301, 493, 0.61
LA, Richland Parish, 32.447403, -91.767978, 22, 83, 301, 493, 0.61
LA, Sabine Parish, 31.545664, -93.532745, 22, 85, 301, 493, 0.61
LA, St. Bernard Parish, 29.903173, -89.304053, 22, 87, 301, 493, 0.61
LA, St. Charles Parish, 29.924943, -90.392957, 22, 89, 301, 493, 0.61
LA, St. Helena Parish, 30.824597, -90.707019, 22, 91, 301, 493, 0.61
LA, St. James Parish, 30.031256, -90.793221, 22, 93, 301, 493, 0.61
LA, St. John the Baptist Parish, 30.118062, -90.504484, 22, 95, 301, 493, 0.61
LA, St. Landry Parish, 30.629573, -91.965986, 22, 97, 301, 493, 0.61
LA, St. Martin Parish, 30.255353, -91.747977, 22, 99, 301, 493, 0.61
LA, St. Mary Parish, 29.636594, -91.472847, 22, 101, 301, 493, 0.61
LA, St. Tammany Parish, 30.408462, -89.990962, 22, 103, 301, 493, 0.61
LA, Tangipahoa Parish, 30.624913, -90.408142, 22, 105, 301, 493, 0.61
LA, Tensas Parish, 29.37383, -90.837701, 22, 107, 301, 493, 0.61
LA, Terrebonne Parish, 29.37383, -90.837701, 22, 109, 301, 493, 0.61
LA, Union Parish, 32.835733, -92.368308, 22, 111, 301, 493, 0.61
LA, Vermilion Parish, 29.785506, -92.296992, 22, 113, 301, 493, 0.61
LA, Vernon Parish, 31.123862, -93.184181, 22, 115, 301, 493, 0.61
LA, Washington Parish, 30.836895, -90.034548, 22, 117, 301, 493, 0.61
LA, Webster Parish, 32.604487, -93.312173, 22, 119, 301, 493, 0.61
LA, West Baton Rouge Parish, 30.432148, -91.301046, 22, 121, 301, 493, 0.61
LA, West Carroll Parish, 32.791528, -91.453847, 22, 123, 301, 493, 0.61
LA, West Feliciana Parish, 30.878292, -91.396052, 22, 125, 301, 493, 0.61
LA, Winn Parish, 31.96616, -92.67632, 22, 127, 301, 493, 0.61
ME, Aroostook County, 46.842802, -68.410073, 23, 3, 388, 493, 0.79
ME, Androscoggin County, 44.134557, -70.202716, 23, 1, 388, 493, 0.79
ME, Cumberland County, 43.765117, -70.29582, 23, 5, 388, 493, 0.79
MA, Franklin County, 42.576259, -72.591679, 25, 11, 388, 493, 0.79
MD, Allegany County, 39.629588, -78.642187, 24, 1, 392, 493, 0.8
ME, Franklin County, 44.90923, -70.413035, 23, 7, 388, 493, 0.79
ME, Hancock County, 44.434073, -68.415746, 23, 9, 388, 493, 0.79
ME, Kennebec County, 44.371879, -69.850513, 23, 11, 388, 493, 0.79
ME, Knox County, 44.037561, -69.095848, 23, 13, 388, 493, 0.79
MA, Barnstable County, 41.792382, -70.246632, 25, 1, 388, 493, 0.79
ME, Lincoln County, 44.010024, -69.53013, 23, 15, 388, 493, 0.79
MA, Middlesex County, 42.495566, -71.34876, 25, 17, 388, 493, 0.79
ME, Oxford County, 44.446297, -70.75018, 23, 17, 388, 493, 0.79
ME, Penobscot County, 45.342044, -68.542639, 23, 19, 388, 493, 0.79
ME, Piscataquis County, 45.951212, -69.242056, 23, 21, 388, 493, 0.79
ME, Sagadahoc County, 43.760085, -69.788176, 23, 23, 388, 493, 0.79
MA, Bristol County, 41.878015, -71.171891, 25, 5, 388, 493, 0.79
MD, Baltimore County, 39.518941, -76.687519, 24, 5, 392, 493, 0.8
ME, Somerset County, 45.495637, -70.128803, 23, 25, 388, 493, 0.79
ME, Waldo County, 44.461682, -69.057533, 23, 27, 388, 493, 0.79
MD, Kent County, 39.219358, -76.170598, 24, 29, 392, 493, 0.8
ME, Washington County, 44.860466, -67.618289, 23, 29, 388, 493, 0.79
ME, York County, 43.443426, -70.675982, 23, 31, 388, 493, 0.79
MD, St. Mary's County, 38.192845, -76.495895, 24, 37, 392, 493, 0.8
MD, Wicomico County, 38.367964, -75.599961, 24, 45, 392, 493, 0.8
MD, Anne Arundel County, 39.001902, -76.547868, 24, 3, 392, 493, 0.8
MD, Baltimore city, 39.319732, -76.649533, 24, 510, 392, 493, 0.8
MD, Calvert County, 38.541151, -76.549215, 24, 9, 392, 493, 0.8
MD, Caroline County, 38.892047, -75.829262, 24, 11, 392, 493, 0.8
MD, Carroll County, 39.582004, -77.001423, 24, 13, 392, 493, 0.8
MD, Cecil County, 39.572244, -75.924793, 24, 15, 392, 493, 0.8
MD, Charles County, 38.512094, -76.953473, 24, 17, 392, 493, 0.8
MA, Dukes County, 41.403603, -70.732651, 25, 7, 388, 493, 0.79
MD, Dorchester County, 38.381315, -76.119635, 24, 19, 392, 493, 0.8
MD, Frederick County, 39.449812, -77.403442, 24, 21, 392, 493, 0.8
MD, Garrett County, 39.542484, -79.29637, 24, 23, 392, 493, 0.8
MD, Harford County, 39.551453, -76.280671, 24, 25, 392, 493, 0.8
MD, Howard County, 39.237963, -76.910833, 24, 27, 392, 493, 0.8
MD, Montgomery County, 39.153515, -77.199406, 24, 31, 392, 493, 0.8
MD, Prince George's County, 38.801393, -76.833083, 24, 33, 392, 493, 0.8
MD, Queen Anne's County, 39.048502, -76.022454, 24, 35, 392, 493, 0.8
MD, Somerset County, 38.062961, -75.84829, 24, 39, 392, 493, 0.8
MA, Essex County, 42.629648, -70.860747, 25, 9, 388, 493, 0.79
MD, Talbot County, 38.741284, -76.127398, 24, 41, 392, 493, 0.8
MD, Washington County, 39.601864, -77.709933, 24, 43, 392, 493, 0.8
MD, Worcester County, 38.18104, -75.256659, 24, 47, 392, 493, 0.8
MA, Berkshire County, 42.331566, -73.234284, 25, 3, 388, 493, 0.79
MA, Hampden County, 42.118303, -72.592573, 25, 13, 388, 493, 0.79
MA, Plymouth County, 41.962357, -70.763012, 25, 23, 388, 493, 0.79
MA, Hampshire County, 42.320452, -72.742272, 25, 15, 388, 493, 0.79
MA, Nantucket County, 41.283493, -70.101898, 25, 19, 388, 493, 0.79
MA, Norfolk County, 42.150704, -71.236525, 25, 21, 388, 493, 0.79
MI, Alcona County, 44.684892, -83.12874, 26, 1, 419, 493, 0.85
MA, Suffolk County, 42.370347, -71.00419, 25, 25, 388, 493, 0.79
MI, Alpena County, 45.032608, -83.16487, 26, 7, 419, 493, 0.85
MA, Worcester County, 42.344536, -71.915787, 25, 27, 388, 493, 0.79
MI, Alger County, 46.999809, -86.560207, 26, 3, 419, 493, 0.85
MI, Baraga County, 46.691742, -88.358676, 26, 13, 419, 493, 0.85
MI, Allegan County, 42.593347, -86.291854, 26, 5, 419, 493, 0.85
MI, Antrim County, 44.988528, -85.175826, 26, 9, 419, 493, 0.85
MI, Calhoun County, 42.247432, -85.005574, 26, 25, 419, 493, 0.85
MI, Arenac County, 44.003753, -83.73791, 26, 11, 419, 493, 0.85
MI, Benzie County, 44.647972, -86.300641, 26, 19, 419, 493, 0.85
MI, Barry County, 42.594852, -85.30897, 26, 15, 419, 493, 0.85
MI, Cheboygan County, 45.467491, -84.497192, 26, 31, 419, 493, 0.85
MI, Bay County, 43.716636, -83.937378, 26, 17, 419, 493, 0.85
MI, Berrien County, 42.000913, -86.68519, 26, 21, 419, 493, 0.85
MI, Clinton County, 42.943795, -84.601515, 26, 37, 419, 493, 0.85
MI, Branch County, 41.916236, -85.059057, 26, 23, 419, 493, 0.85
MI, Cass County, 41.9151, -85.993438, 26, 27, 419, 493, 0.85
MI, Dickinson County, 46.021238, -87.887555, 26, 43, 419, 493, 0.85
MI, Charlevoix County, 45.65687, -85.524385, 26, 29, 419, 493, 0.85
MI, Chippewa County, 46.383921, -84.816341, 26, 33, 419, 493, 0.85
MI, Genesee County, 43.040447, -83.709914, 26, 49, 419, 493, 0.85
MI, Clare County, 43.987854, -84.847845, 26, 35, 419, 493, 0.85
MI, Grand Traverse County, 44.668246, -85.499113, 26, 55, 419, 493, 0.85
MI, Crawford County, 44.684294, -84.610296, 26, 39, 419, 493, 0.85
MI, Delta County, 45.80119, -86.870636, 26, 41, 419, 493, 0.85
MI, Eaton County, 42.596144, -84.838328, 26, 45, 419, 493, 0.85
MI, Ingham County, 42.596052, -84.373523, 26, 65, 419, 493, 0.85
MI, Emmet County, 45.608319, -84.97597, 26, 47, 419, 493, 0.85
MI, Gladwin County, 43.995964, -84.391177, 26, 51, 419, 493, 0.85
MI, Iron County, 46.220636, -88.530495, 26, 71, 419, 493, 0.85
MI, Kalamazoo County, 42.2461, -85.531179, 26, 77, 419, 493, 0.85
MI, Gogebic County, 46.472188, -89.973812, 26, 53, 419, 493, 0.85
MI, Gratiot County, 43.291874, -84.604922, 26, 57, 419, 493, 0.85
MI, Leelanau County, 45.141971, -85.898734, 26, 89, 419, 493, 0.85
MI, Hillsdale County, 41.886605, -84.592928, 26, 59, 419, 493, 0.85
MI, Mason County, 44.000049, -86.545184, 26, 105, 419, 493, 0.85
MI, Houghton County, 47.109576, -88.698775, 26, 61, 419, 493, 0.85
MI, Huron County, 43.926039, -82.855274, 26, 63, 419, 493, 0.85
MI, Midland County, 43.648719, -84.39105, 26, 111, 419, 493, 0.85
MI, Ionia County, 42.945496, -85.074575, 26, 67, 419, 493, 0.85
MI, Iosco County, 44.340494, -83.087218, 26, 69, 419, 493, 0.85
MI, Isabella County, 43.640243, -84.846823, 26, 73, 419, 493, 0.85
MI, Muskegon County, 43.295739, -86.535163, 26, 121, 419, 493, 0.85
MI, Jackson County, 42.24756, -84.423409, 26, 75, 419, 493, 0.85
MI, Keweenaw County, 47.792549, -88.404873, 26, 83, 419, 493, 0.85
MI, Kalkaska County, 44.684584, -85.090237, 26, 79, 419, 493, 0.85
MI, Oceana County, 43.646281, -86.581547, 26, 127, 419, 493, 0.85
MI, Kent County, 43.031225, -85.549315, 26, 81, 419, 493, 0.85
MI, Lake County, 43.98937, -85.801663, 26, 85, 419, 493, 0.85
MI, Lapeer County, 43.08616, -83.218602, 26, 87, 419, 493, 0.85
MI, Osceola County, 43.989594, -85.325292, 26, 133, 419, 493, 0.85
MI, Lenawee County, 41.893875, -84.066315, 26, 91, 419, 493, 0.85
MI, Ottawa County, 42.943094, -86.422012, 26, 139, 419, 493, 0.85
MI, Livingston County, 42.603046, -83.911535, 26, 93, 419, 493, 0.85
MI, Luce County, 46.71425, -85.559881, 26, 95, 419, 493, 0.85
MI, Mackinac County, 46.002341, -85.009412, 26, 97, 419, 493, 0.85
MI, Macomb County, 42.672804, -82.910132, 26, 99, 419, 493, 0.85
MI, St. Joseph County, 41.915037, -85.527729, 26, 149, 419, 493, 0.85
MI, Manistee County, 44.348444, -86.364134, 26, 101, 419, 493, 0.85
MI, Wayne County, 42.268295, -83.300638, 26, 163, 419, 493, 0.85
MI, Marquette County, 46.684166, -87.546691, 26, 103, 419, 493, 0.85
MN, Aitkin County, 46.606416, -93.420484, 27, 1, 294, 493, 0.6
MI, Mecosta County, 43.641111, -85.324623, 26, 107, 419, 493, 0.85
MI, Menominee County, 45.555762, -87.546991, 26, 109, 419, 493, 0.85
MI, Missaukee County, 44.337421, -85.094656, 26, 113, 419, 493, 0.85
MI, Monroe County, 41.909208, -83.494236, 26, 115, 419, 493, 0.85
MI, Montcalm County, 43.293178, -85.123055, 26, 117, 419, 493, 0.85
MI, Montmorency County, 45.02685, -84.127214, 26, 119, 419, 493, 0.85
MI, Newaygo County, 43.553589, -85.800921, 26, 123, 419, 493, 0.85
MI, Oakland County, 42.661023, -83.385793, 26, 125, 419, 493, 0.85
MI, Ogemaw County, 44.334962, -84.126413, 26, 129, 419, 493, 0.85
MI, Ontonagon County, 47.038211, -89.446654, 26, 131, 419, 493, 0.85
MI, Oscoda County, 44.68152, -84.129748, 26, 135, 419, 493, 0.85
MN, Anoka County, 45.269164, -93.226422, 27, 3, 294, 493, 0.6
MI, Otsego County, 45.028741, -84.585892, 26, 137, 419, 493, 0.85
MI, Presque Isle County, 45.489227, -83.54425, 26, 141, 419, 493, 0.85
MI, Roscommon County, 44.335928, -84.611592, 26, 143, 419, 493, 0.85
MI, Saginaw County, 43.349453, -84.053172, 26, 145, 419, 493, 0.85
MI, St. Clair County, 42.991926, -82.604307, 26, 147, 419, 493, 0.85
MI, Sanilac County, 43.426728, -82.645683, 26, 151, 419, 493, 0.85
MI, Schoolcraft County, 46.044293, -86.177236, 26, 153, 419, 493, 0.85
MI, Shiawassee County, 42.952987, -84.146727, 26, 155, 419, 493, 0.85
MI, Tuscola County, 43.485233, -83.439874, 26, 157, 419, 493, 0.85
MI, Van Buren County, 42.282687, -86.09461, 26, 159, 419, 493, 0.85
MI, Washtenaw County, 42.254252, -83.83878, 26, 161, 419, 493, 0.85
MI, Wexford County, 44.338542, -85.57839, 26, 165, 419, 493, 0.85
MN, Becker County, 46.933308, -95.673935, 27, 5, 294, 493, 0.6
MN, Beltrami County, 47.95627, -94.818861, 27, 7, 294, 493, 0.6
MN, Benton County, 45.691738, -93.998865, 27, 9, 294, 493, 0.6
MN, Big Stone County, 45.439658, -96.374966, 27, 11, 294, 493, 0.6
MN, Blue Earth County, 44.003514, -94.071029, 27, 13, 294, 493, 0.6
MN, Brown County, 44.256816, -94.690537, 27, 15, 294, 493, 0.6
MN, Carlton County, 46.593703, -92.677022, 27, 17, 294, 493, 0.6
MN, Carver County, 44.783636, -93.797884, 27, 19, 294, 493, 0.6
MN, Cass County, 47.110502, -94.325355, 27, 21, 294, 493, 0.6
MN, Chippewa County, 45.012796, -95.533921, 27, 23, 294, 493, 0.6
MN, Chisago County, 45.43429, -92.878844, 27, 25, 294, 493, 0.6
MN, Clay County, 46.890921, -96.490684, 27, 27, 294, 493, 0.6
MN, Clearwater County, 47.577647, -95.367982, 27, 29, 294, 493, 0.6
MN, Cook County, 47.697519, -90.371351, 27, 31, 294, 493, 0.6
MN, Cottonwood County, 43.997376, -95.197278, 27, 33, 294, 493, 0.6
MN, Crow Wing County, 46.4798, -94.070892, 27, 35, 294, 493, 0.6
MN, Dakota County, 44.661381, -93.119466, 27, 37, 294, 493, 0.6
MN, Dodge County, 44.022785, -92.862058, 27, 39, 294, 493, 0.6
MN, Douglas County, 45.933707, -95.453498, 27, 41, 294, 493, 0.6
MN, Faribault County, 43.674037, -93.948, 27, 43, 294, 493, 0.6
MN, Fillmore County, 43.673881, -92.090169, 27, 45, 294, 493, 0.6
MN, Freeborn County, 43.673814, -93.348816, 27, 47, 294, 493, 0.6
MN, Goodhue County, 44.380266, -92.72866, 27, 49, 294, 493, 0.6
MN, Grant County, 45.933951, -96.012162, 27, 51, 294, 493, 0.6
MN, Hennepin County, 45.048631, -93.476877, 27, 53, 294, 493, 0.6
MN, Houston County, 43.673823, -91.492834, 27, 55, 294, 493, 0.6
MN, Hubbard County, 47.108089, -94.916645, 27, 57, 294, 493, 0.6
MN, Isanti County, 45.572289, -93.308351, 27, 59, 294, 493, 0.6
MN, Itasca County, 47.540466, -93.508646, 27, 61, 294, 493, 0.6
MN, Jackson County, 43.674163, -95.154128, 27, 63, 294, 493, 0.6
MN, Kanabec County, 45.945095, -93.288998, 27, 65, 294, 493, 0.6
MN, Kandiyohi County, 45.152064, -95.001394, 27, 67, 294, 493, 0.6
MN, Kittson County, 48.771754, -96.782969, 27, 69, 294, 493, 0.6
MN, Koochiching County, 48.207638, -93.747395, 27, 71, 294, 493, 0.6
MN, Lac qui Parle County, 45.001028, -96.180232, 27, 73, 294, 493, 0.6
MN, Lake County, 47.505673, -91.408912, 27, 75, 294, 493, 0.6
MN, Lake of the Woods County, 48.612981, -94.868045, 27, 77, 294, 493, 0.6
MN, Le Sueur County, 44.384031, -93.709858, 27, 79, 294, 493, 0.6
MN, Lincoln County, 44.414261, -96.267088, 27, 81, 294, 493, 0.6
MN, Lyon County, 44.413499, -95.838954, 27, 83, 294, 493, 0.6
MN, McLeod County, 44.844347, -94.292132, 27, 85, 294, 493, 0.6
MN, Mahnomen County, 47.324859, -95.809071, 27, 87, 294, 493, 0.6
MN, Marshall County, 48.359515, -96.368542, 27, 89, 294, 493, 0.6
MN, Martin County, 43.674319, -94.551058, 27, 91, 294, 493, 0.6
MN, Meeker County, 45.149674, -94.544251, 27, 93, 294, 493, 0.6
MN, Mille Lacs County, 45.935249, -93.645495, 27, 95, 294, 493, 0.6
MN, Morrison County, 45.990013, -94.268389, 27, 97, 294, 493, 0.6
MN, Mower County, 43.674333, -92.756495, 27, 99, 294, 493, 0.6
MN, Murray County, 44.022174, -95.763259, 27, 101, 294, 493, 0.6
MN, Nicollet County, 44.324785, -94.146788, 27, 103, 294, 493, 0.6
MN, Nobles County, 43.67395, -95.753385, 27, 105, 294, 493, 0.6
MN, Norman County, 47.32512, -96.455268, 27, 107, 294, 493, 0.6
MN, Olmsted County, 43.99688, -92.418064, 27, 109, 294, 493, 0.6
MN, Otter Tail County, 46.411501, -95.707974, 27, 111, 294, 493, 0.6
MN, Pennington County, 48.067982, -96.03672, 27, 113, 294, 493, 0.6
MN, Pine County, 46.152767, -92.77569, 27, 115, 294, 493, 0.6
MN, Pipestone County, 44.023065, -96.258651, 27, 117, 294, 493, 0.6
MN, Polk County, 47.908652, -96.734151, 27, 119, 294, 493, 0.6
MN, Pope County, 45.585887, -95.444513, 27, 121, 294, 493, 0.6
MN, Ramsey County, 45.021896, -93.099612, 27, 123, 294, 493, 0.6
MN, Red Lake County, 47.861821, -96.095301, 27, 125, 294, 493, 0.6
MN, Redwood County, 44.386575, -95.260758, 27, 127, 294, 493, 0.6
MN, Renville County, 44.706481, -94.897846, 27, 129, 294, 493, 0.6
MN, Rice County, 44.335165, -93.280483, 27, 131, 294, 493, 0.6
MN, Rock County, 43.674437, -96.253209, 27, 133, 294, 493, 0.6
MN, Roseau County, 48.770007, -95.810836, 27, 135, 294, 493, 0.6
MN, St. Louis County, 47.582562, -92.448949, 27, 137, 294, 493, 0.6
MN, Scott County, 44.674227, -93.478687, 27, 139, 294, 493, 0.6
MN, Sherburne County, 45.429146, -93.742567, 27, 141, 294, 493, 0.6
MN, Sibley County, 44.5871, -94.11054, 27, 143, 294, 493, 0.6
MN, Stearns County, 45.549991, -94.568918, 27, 145, 294, 493, 0.6
MN, Steele County, 44.022354, -93.226039, 27, 147, 294, 493, 0.6
MN, Stevens County, 45.585837, -96.000289, 27, 149, 294, 493, 0.6
MN, Swift County, 45.281964, -95.681447, 27, 151, 294, 493, 0.6
MN, Todd County, 46.071402, -94.897596, 27, 153, 294, 493, 0.6
MN, Traverse County, 45.751818, -96.435725, 27, 155, 294, 493, 0.6
MN, Wabasha County, 44.291185, -92.202185, 27, 157, 294, 493, 0.6
MN, Wadena County, 46.586949, -94.96943, 27, 159, 294, 493, 0.6
MN, Waseca County, 44.022026, -93.587258, 27, 161, 294, 493, 0.6
MN, Washington County, 44.986714, -92.881274, 27, 163, 294, 493, 0.6
MN, Watonwan County, 43.978575, -94.61405, 27, 165, 294, 493, 0.6
MN, Wilkin County, 46.356096, -96.442198, 27, 167, 294, 493, 0.6
MN, Winona County, 44.020093, -91.905893, 27, 169, 294, 493, 0.6
MN, Wright County, 45.182465, -93.970115, 27, 171, 294, 493, 0.6
MN, Yellow Medicine County, 44.752908, -95.723776, 27, 173, 294, 493, 0.6
MS, Adams County, 31.482035, -91.328785, 28, 1, 101, 493, 0.2
MS, Alcorn County, 34.875863, -88.580269, 28, 3, 154, 493, 0.31
MS, Amite County, 31.174429, -90.804442, 28, 5, 147, 493, 0.3
MS, Attala County, 33.108169, -89.581571, 28, 7, 154, 493, 0.31
MS, Benton County, 34.815269, -89.191663, 28, 9, 171, 493, 0.35
MS, Bolivar County, 33.841747, -90.8284, 28, 11, 170, 493, 0.34
MS, Calhoun County, 33.92671, -89.33396, 28, 13, 149, 493, 0.3
MS, Carroll County, 33.441754, -89.94167, 28, 15, 184, 493, 0.37
MS, Chickasaw County, 33.941568, -88.952347, 28, 17, 176, 493, 0.36
MS, Choctaw County, 33.378773, -89.226605, 28, 19, 154, 493, 0.31
MS, Claiborne County, 31.96118, -90.907837, 28, 21, 141, 493, 0.29
MS, Clarke County, 32.036225, -88.689393, 28, 23, 138, 493, 0.28
MS, Clay County, 33.688222, -88.837796, 28, 25, 138, 493, 0.28
MS, Coahoma County, 34.226564, -90.575075, 28, 27, 149, 493, 0.3
MS, Copiah County, 31.874919, -90.448748, 28, 29, 138, 493, 0.28
MS, Covington County, 31.651869, -89.534796, 28, 31, 184, 493, 0.37
MS, DeSoto County, 34.854197, -90.021345, 28, 33, 205, 493, 0.42
MS, Forrest County, 31.189871, -89.245139, 28, 35, 205, 493, 0.42
MS, Franklin County, 31.479785, -90.897824, 28, 37, 147, 493, 0.3
MS, George County, 30.866662, -88.644025, 28, 39, 126, 493, 0.26
MS, Greene County, 31.216291, -88.639156, 28, 41, 126, 493, 0.26
MS, Grenada County, 33.787168, -89.833519, 28, 43, 154, 493, 0.31
MS, Hancock County, 30.383961, -89.490157, 28, 45, 126, 493, 0.26
MS, Harrison County, 30.423682, -89.104856, 28, 47, 198, 493, 0.4
MS, Hinds County, 32.268764, -90.436528, 28, 49, 177, 493, 0.36
MS, Holmes County, 33.116985, -90.092094, 28, 51, 149, 493, 0.3
MS, Humphreys County, 33.149167, -90.543, 28, 53, 173, 493, 0.35
MS, Issaquena County, 32.800614, -91.036601, 28, 55, 56, 493, 0.11
MS, Itawamba County, 34.275931, -88.36132, 28, 57, 183, 493, 0.37
MS, Jackson County, 30.474096, -88.619475, 28, 59, 205, 493, 0.42
MS, Jasper County, 32.018905, -89.11885, 28, 61, 126, 493, 0.26
MS, Jefferson County, 31.736668, -91.037173, 28, 63, 117, 493, 0.24
MS, Jefferson Davis County, 31.568101, -89.858278, 28, 65, 154, 493, 0.31
MS, Jones County, 31.622572, -89.168809, 28, 67, 171, 493, 0.35
MS, Kemper County, 32.752162, -88.641181, 28, 69, 147, 493, 0.3
MS, Lafayette County, 34.358146, -89.484902, 28, 71, 154, 493, 0.31
MS, Lamar County, 31.20037, -89.500515, 28, 73, 200, 493, 0.41
MS, Lauderdale County, 32.401683, -88.662524, 28, 75, 168, 493, 0.34
MS, Lawrence County, 31.552217, -90.108885, 28, 77, 108, 493, 0.22
MS, Leake County, 32.753707, -89.524063, 28, 79, 141, 493, 0.29
MS, Lee County, 34.287777, -88.682316, 28, 81, 191, 493, 0.39
MS, Leflore County, 33.530039, -90.286755, 28, 83, 170, 493, 0.34
MS, Lincoln County, 31.524336, -90.458681, 28, 85, 154, 493, 0.31
MS, Lowndes County, 33.41882, -88.418208, 28, 87, 156, 493, 0.32
MS, Madison County, 32.626454, -89.99818, 28, 89, 192, 493, 0.39
MS, Marion County, 31.228554, -89.818772, 28, 91, 138, 493, 0.28
MS, Marshall County, 34.760789, -89.507635, 28, 93, 182, 493, 0.37
MS, Monroe County, 33.883704, -88.494207, 28, 95, 147, 493, 0.3
MS, Montgomery County, 33.539495, -89.640528, 28, 97, 172, 493, 0.35
MS, Neshoba County, 32.754305, -89.117591, 28, 99, 176, 493, 0.36
MS, Newton County, 32.400392, -89.118817, 28, 101, 126, 493, 0.26
MS, Noxubee County, 33.107199, -88.569812, 28, 103, 149, 493, 0.3
